ClaimID,ScenarioID,CustomerID,ProductID,ProductCategory,Brand,ModelNumber,SerialNumber,PurchaseDate,ClaimDate,FaultDate,WarrantyDurationMonths,WarrantyExpiryDate,WarrantyStatus,WarrantyRemainingDays,ExtendedWarranty,FaultType,DamageType,FaultCovered,ClaimReportingWithinPeriod,ReceiptAvailable,WarrantyCardAvailable,ProductImageAvailable,SerialEvidenceAvailable,FaultEvidenceAvailable,RepairReportAvailable,PreviousRepair,RepairCount,RepairAuthorized,PreviousReplacement,ReplacementWithinWarranty,SerialNumberMatch,ProductModelConsistent,DuplicateClaimIndicator,DocumentDuplicateIndicator,ContradictionIndicator,RequiredDocumentsComplete,PurchaseProofAvailable,PriorClaimCount,ClaimAmount,PreviousRepairCost,OCRConfidence,ClaimSubmissionChannel,ClaimClass
CLM01263,MANUAL_263_UNCLEAR_REPAIR,CUS01263,PROD01263,Smartphone,HomePro,HOM-SMA-1263,SN-2026-001263,2024-11-14,2025-11-14,2025-11-11,24,2026-11-14,Active,365,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,0,2245.97,193.31,0.861,Email,Manual Review
CLM01264,MANUAL_264_INCOMPLETE_EVIDENCE,CUS01264,PROD01264,Refrigerator,Aster,AST-REF-1264,SN-2026-001264,2023-11-20,2024-11-20,2024-11-19,24,2025-11-20,Active,365,No,Water Leakage,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,1,1262.62,0.0,0.985,Web,Manual Review
CLM01265,MANUAL_265_MISSING_DOCUMENT,CUS01265,PROD01265,Washing Machine,HomePro,HOM-WAS-1265,SN-2026-001265,2023-11-08,2025-05-08,2025-05-02,36,2026-11-08,Active,549,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,3,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,0,268.76,280.22,0.85,Service Center,Manual Review
CLM01266,MANUAL_266_CONTRADICTION,CUS01266,PROD01266,Printer,Aster,AST-PRI-1266,SN-2026-001266,2024-10-06,2025-04-06,2025-03-23,12,2025-10-06,Active,183,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,Yes,Yes,3,956.82,0.0,0.765,Web,Manual Review
CLM01267,MANUAL_267_LOW_OCR_CONFIDENCE,CUS01267,PROD01267,Printer,NovaTech,NOV-PRI-1267,SN-2026-001267,2025-08-24,2026-02-24,2026-02-15,12,2026-08-24,Active,181,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,522.92,0.0,0.556,Web,Manual Review
CLM01268,MANUAL_268_SERIAL_WARNING,CUS01268,PROD01268,Air Conditioner,HomePro,HOM-AIR-1268,SN-2026-001268,2023-06-06,2023-12-06,2023-11-29,12,2024-06-06,Active,183,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,3,1029.18,0.0,0.949,Web,Manual Review
CLM01269,MANUAL_269_UNCLEAR_REPAIR,CUS01269,PROD01269,Laptop,ZenCore,ZEN-LAP-1269,SN-2026-001269,2025-01-26,2026-01-26,2026-01-12,24,2027-01-26,Active,365,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,1,146.58,0.0,0.989,Mobile App,Manual Review
CLM01270,MANUAL_270_INCOMPLETE_EVIDENCE,CUS01270,PROD01270,Printer,Aster,AST-PRI-1270,SN-2026-001270,2024-08-16,2025-08-16,2025-08-14,24,2026-08-16,Active,365,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,No,No,Yes,2,1189.67,309.07,0.88,Service Center,Manual Review
CLM01271,MANUAL_271_MISSING_DOCUMENT,CUS01271,PROD01271,Refrigerator,NovaTech,NOV-REF-1271,SN-2026-001271,2024-06-26,2025-12-26,2025-12-17,36,2027-06-26,Active,547,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,1870.11,0.0,0.769,Service Center,Manual Review
CLM01272,MANUAL_272_CONTRADICTION,CUS01272,PROD01272,Printer,NovaTech,NOV-PRI-1272,SN-2026-001272,2024-03-29,2025-03-29,2025-03-17,24,2026-03-29,Active,365,No,Display Failure,Electrical Failure,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3,No,No,N/A,Yes,No,No,No,Yes,No,Yes,1,321.75,921.08,0.957,Web,Manual Review
CLM01273,MANUAL_273_LOW_OCR_CONFIDENCE,CUS01273,PROD01273,Camera,PrimeView,PRI-CAM-1273,SN-2026-001273,2023-05-12,2023-11-12,2023-11-04,12,2024-05-12,Active,182,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,Yes,Yes,3,1881.39,0.0,0.665,Email,Manual Review
CLM01274,MANUAL_274_SERIAL_WARNING,CUS01274,PROD01274,Television,PrimeView,PRI-TEL-1274,SN-2026-001274,2024-09-07,2025-09-07,2025-08-24,24,2026-09-07,Active,365,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,No,N/A,Unknown,Yes,No,No,No,No,Yes,0,2907.32,928.61,0.857,Email,Manual Review
CLM01275,MANUAL_275_UNCLEAR_REPAIR,CUS01275,PROD01275,Camera,PrimeView,PRI-CAM-1275,SN-2026-001275,2023-11-28,2024-11-28,2024-11-14,24,2025-11-28,Active,365,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,No,No,No,No,No,Yes,1,Unknown,No,N/A,No,Yes,No,No,Yes,No,Yes,1,649.96,0.0,0.824,Web,Manual Review
CLM01276,MANUAL_276_INCOMPLETE_EVIDENCE,CUS01276,PROD01276,Air Conditioner,PrimeView,PRI-AIR-1276,SN-2026-001276,2024-09-19,2025-03-19,2025-03-09,12,2025-09-19,Active,184,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2194.96,0.0,0.794,Service Center,Manual Review
CLM01277,MANUAL_277_MISSING_DOCUMENT,CUS01277,PROD01277,Television,PrimeView,PRI-TEL-1277,SN-2026-001277,2023-12-10,2024-12-10,2024-11-26,24,2025-12-10,Active,365,Yes,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2896.87,0.0,0.886,Mobile App,Manual Review
CLM01278,MANUAL_278_CONTRADICTION,CUS01278,PROD01278,Smartphone,ZenCore,ZEN-SMA-1278,SN-2026-001278,2025-08-30,2027-02-28,2027-02-23,36,2028-08-30,Active,549,No,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,No,Yes,2,984.44,0.0,0.872,Mobile App,Manual Review
CLM01279,MANUAL_279_LOW_OCR_CONFIDENCE,CUS01279,PROD01279,Air Conditioner,NovaTech,NOV-AIR-1279,SN-2026-001279,2023-04-20,2024-10-20,2024-10-12,36,2026-04-20,Active,547,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,Yes,No,Yes,Yes,1,1822.45,0.0,0.683,Service Center,Manual Review
CLM01280,MANUAL_280_SERIAL_WARNING,CUS01280,PROD01280,Air Conditioner,HomePro,HOM-AIR-1280,SN-2026-001280,2024-04-17,2025-10-17,2025-10-08,36,2027-04-17,Active,547,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,2,361.67,0.0,0.922,Service Center,Manual Review
CLM01281,MANUAL_281_UNCLEAR_REPAIR,CUS01281,PROD01281,Television,HomePro,HOM-TEL-1281,SN-2026-001281,2024-09-25,2025-09-25,2025-09-14,24,2026-09-25,Active,365,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,1,2126.19,0.0,0.989,Email,Manual Review
CLM01282,MANUAL_282_INCOMPLETE_EVIDENCE,CUS01282,PROD01282,Refrigerator,NovaTech,NOV-REF-1282,SN-2026-001282,2025-01-19,2025-07-19,2025-07-12,12,2026-01-19,Active,184,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,2,991.39,0.0,0.945,Email,Manual Review
CLM01283,MANUAL_283_MISSING_DOCUMENT,CUS01283,PROD01283,Camera,PrimeView,PRI-CAM-1283,SN-2026-001283,2023-10-07,2024-10-07,2024-09-28,24,2025-10-07,Active,365,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,2929.37,0.0,0.923,Web,Manual Review
CLM01284,MANUAL_284_CONTRADICTION,CUS01284,PROD01284,Laptop,HomePro,HOM-LAP-1284,SN-2026-001284,2026-03-29,2027-03-29,2027-03-24,24,2028-03-29,Active,366,Yes,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,Yes,Yes,1,2802.99,0.0,0.908,Email,Manual Review
CLM01285,MANUAL_285_LOW_OCR_CONFIDENCE,CUS01285,PROD01285,Television,Aster,AST-TEL-1285,SN-2026-001285,2025-11-21,2026-05-21,2026-05-15,12,2026-11-21,Active,184,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,61.21,0.0,0.487,Service Center,Manual Review
CLM01286,MANUAL_286_SERIAL_WARNING,CUS01286,PROD01286,Washing Machine,PrimeView,PRI-WAS-1286,SN-2026-001286,2024-08-09,2025-02-09,2025-02-06,12,2025-08-09,Active,181,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,2,2367.6,0.0,0.836,Mobile App,Manual Review
CLM01287,MANUAL_287_UNCLEAR_REPAIR,CUS01287,PROD01287,Printer,HomePro,HOM-PRI-1287,SN-2026-001287,2024-02-06,2025-02-06,2025-02-03,24,2026-02-06,Active,365,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,Unknown,Yes,Yes,No,Yes,No,No,No,No,Yes,2,1543.24,1345.05,0.841,Web,Manual Review
CLM01288,MANUAL_288_INCOMPLETE_EVIDENCE,CUS01288,PROD01288,Washing Machine,NovaTech,NOV-WAS-1288,SN-2026-001288,2024-04-11,2025-04-11,2025-04-04,24,2026-04-11,Active,365,No,Noise,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,No,No,No,Yes,2,1163.58,0.0,0.937,Mobile App,Manual Review
CLM01289,MANUAL_289_MISSING_DOCUMENT,CUS01289,PROD01289,Refrigerator,NovaTech,NOV-REF-1289,SN-2026-001289,2025-05-01,2025-11-01,2025-10-24,12,2026-05-01,Active,181,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0,2396.38,0.0,0.849,Mobile App,Manual Review
CLM01290,MANUAL_290_CONTRADICTION,CUS01290,PROD01290,Air Conditioner,ZenCore,ZEN-AIR-1290,SN-2026-001290,2024-01-02,2025-07-02,2025-06-26,36,2027-01-02,Active,549,No,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,Yes,Yes,0,2893.5,0.0,0.755,Web,Manual Review
CLM01291,MANUAL_291_LOW_OCR_CONFIDENCE,CUS01291,PROD01291,Camera,ZenCore,ZEN-CAM-1291,SN-2026-001291,2023-08-10,2024-08-10,2024-08-06,24,2025-08-10,Active,365,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,515.76,593.08,0.506,Email,Manual Review
CLM01292,MANUAL_292_SERIAL_WARNING,CUS01292,PROD01292,Smartphone,HomePro,HOM-SMA-1292,SN-2026-001292,2023-07-17,2025-01-17,2025-01-08,36,2026-07-17,Active,546,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,0,2132.88,0.0,0.817,Email,Manual Review
CLM01293,MANUAL_293_UNCLEAR_REPAIR,CUS01293,PROD01293,Washing Machine,ZenCore,ZEN-WAS-1293,SN-2026-001293,2025-10-27,2027-04-27,2027-04-13,36,2028-10-27,Active,549,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2831.67,0.0,0.829,Mobile App,Manual Review
CLM01294,MANUAL_294_INCOMPLETE_EVIDENCE,CUS01294,PROD01294,Smartphone,Aster,AST-SMA-1294,SN-2026-001294,2025-11-30,2026-11-30,2026-11-24,24,2027-11-30,Active,365,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,763.56,0.0,0.773,Mobile App,Manual Review
CLM01295,MANUAL_295_MISSING_DOCUMENT,CUS01295,PROD01295,Laptop,NovaTech,NOV-LAP-1295,SN-2026-001295,2024-10-28,2025-10-28,2025-10-22,24,2026-10-28,Active,365,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,0,841.36,0.0,0.838,Email,Manual Review
CLM01296,MANUAL_296_CONTRADICTION,CUS01296,PROD01296,Camera,NovaTech,NOV-CAM-1296,SN-2026-001296,2024-04-23,2025-04-23,2025-04-20,24,2026-04-23,Active,365,No,Power Failure,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,No,No,0,2291.06,0.0,0.935,Mobile App,Manual Review
CLM01297,MANUAL_297_LOW_OCR_CONFIDENCE,CUS01297,PROD01297,Camera,PrimeView,PRI-CAM-1297,SN-2026-001297,2024-01-09,2025-07-09,2025-06-26,36,2027-01-09,Active,549,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,No,N/A,Yes,Yes,No,Yes,No,Yes,Yes,1,1615.77,1438.34,0.498,Email,Manual Review
CLM01298,MANUAL_298_SERIAL_WARNING,CUS01298,PROD01298,Refrigerator,Aster,AST-REF-1298,SN-2026-001298,2025-07-18,2026-07-18,2026-07-09,24,2027-07-18,Active,365,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Unknown,Yes,No,No,No,No,Yes,3,1188.61,226.47,0.969,Email,Manual Review
CLM01299,MANUAL_299_UNCLEAR_REPAIR,CUS01299,PROD01299,Laptop,HomePro,HOM-LAP-1299,SN-2026-001299,2023-12-07,2025-06-07,2025-05-28,36,2026-12-07,Active,548,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,1,527.16,0.0,0.916,Web,Manual Review
CLM01300,MANUAL_300_INCOMPLETE_EVIDENCE,CUS01300,PROD01300,Laptop,NovaTech,NOV-LAP-1300,SN-2026-001300,2025-09-26,2026-09-26,2026-09-13,24,2027-09-26,Active,365,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,166.35,0.0,0.864,Web,Manual Review
CLM01301,MANUAL_301_MISSING_DOCUMENT,CUS01301,PROD01301,Camera,Aster,AST-CAM-1301,SN-2026-001301,2024-01-06,2024-07-06,2024-07-01,12,2025-01-06,Active,184,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0,848.58,0.0,0.822,Email,Manual Review
CLM01302,MANUAL_302_CONTRADICTION,CUS01302,PROD01302,Printer,PrimeView,PRI-PRI-1302,SN-2026-001302,2024-10-07,2025-10-07,2025-09-24,24,2026-10-07,Active,365,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,Yes,Yes,3,1668.77,0.0,0.81,Email,Manual Review
CLM01303,MANUAL_303_LOW_OCR_CONFIDENCE,CUS01303,PROD01303,Television,NovaTech,NOV-TEL-1303,SN-2026-001303,2025-06-01,2026-12-01,2026-11-28,36,2028-06-01,Active,548,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,399.96,0.0,0.51,Web,Manual Review
CLM01304,MANUAL_304_SERIAL_WARNING,CUS01304,PROD01304,Camera,ZenCore,ZEN-CAM-1304,SN-2026-001304,2024-01-19,2025-07-19,2025-07-13,36,2027-01-19,Active,549,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,2,1812.55,0.0,0.844,Email,Manual Review
CLM01305,MANUAL_305_UNCLEAR_REPAIR,CUS01305,PROD01305,Air Conditioner,HomePro,HOM-AIR-1305,SN-2026-001305,2023-02-27,2023-08-27,2023-08-16,12,2024-02-27,Active,184,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,1,2090.48,1236.75,0.969,Mobile App,Manual Review
CLM01306,MANUAL_306_INCOMPLETE_EVIDENCE,CUS01306,PROD01306,Washing Machine,HomePro,HOM-WAS-1306,SN-2026-001306,2024-05-28,2025-11-28,2025-11-24,36,2027-05-28,Active,546,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2630.31,0.0,0.889,Web,Manual Review
CLM01307,MANUAL_307_MISSING_DOCUMENT,CUS01307,PROD01307,Air Conditioner,NovaTech,NOV-AIR-1307,SN-2026-001307,2023-02-14,2023-08-14,2023-08-03,12,2024-02-14,Active,184,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,1540.7,0.0,0.925,Web,Manual Review
CLM01308,MANUAL_308_CONTRADICTION,CUS01308,PROD01308,Air Conditioner,Aster,AST-AIR-1308,SN-2026-001308,2023-09-09,2024-03-09,2024-02-28,12,2024-09-09,Active,184,No,Water Leakage,Manufacturing Defect,Yes,Yes,No,Yes,No,Yes,No,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,No,No,1,990.24,0.0,0.818,Email,Manual Review
CLM01309,MANUAL_309_LOW_OCR_CONFIDENCE,CUS01309,PROD01309,Camera,Aster,AST-CAM-1309,SN-2026-001309,2025-05-27,2026-05-27,2026-05-21,24,2027-05-27,Active,365,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1584.54,0.0,0.609,Web,Manual Review
CLM01310,MANUAL_310_SERIAL_WARNING,CUS01310,PROD01310,Refrigerator,PrimeView,PRI-REF-1310,SN-2026-001310,2025-03-11,2026-09-11,2026-09-06,36,2028-03-11,Active,547,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,0,1973.72,0.0,0.89,Email,Manual Review
CLM01311,MANUAL_311_UNCLEAR_REPAIR,CUS01311,PROD01311,Air Conditioner,NovaTech,NOV-AIR-1311,SN-2026-001311,2025-08-16,2026-02-16,2026-02-05,12,2026-08-16,Active,181,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1683.79,0.0,0.895,Mobile App,Manual Review
CLM01312,MANUAL_312_INCOMPLETE_EVIDENCE,CUS01312,PROD01312,Laptop,NovaTech,NOV-LAP-1312,SN-2026-001312,2023-08-24,2024-02-24,2024-02-18,12,2024-08-24,Active,182,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0,1869.01,0.0,0.913,Mobile App,Manual Review
CLM01313,MANUAL_313_MISSING_DOCUMENT,CUS01313,PROD01313,Laptop,NovaTech,NOV-LAP-1313,SN-2026-001313,2024-07-23,2025-07-23,2025-07-16,24,2026-07-23,Active,365,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0,1870.37,0.0,0.94,Email,Manual Review
CLM01314,MANUAL_314_CONTRADICTION,CUS01314,PROD01314,Smartphone,Aster,AST-SMA-1314,SN-2026-001314,2023-03-11,2024-09-11,2024-08-30,36,2026-03-11,Active,546,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,No,N/A,Yes,No,No,No,Yes,Yes,Yes,2,749.62,754.05,0.776,Email,Manual Review
CLM01315,MANUAL_315_LOW_OCR_CONFIDENCE,CUS01315,PROD01315,Camera,PrimeView,PRI-CAM-1315,SN-2026-001315,2024-09-20,2026-03-20,2026-03-18,36,2027-09-20,Active,549,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,937.14,1186.59,0.607,Mobile App,Manual Review
CLM01316,MANUAL_316_SERIAL_WARNING,CUS01316,PROD01316,Washing Machine,ZenCore,ZEN-WAS-1316,SN-2026-001316,2023-07-05,2025-01-05,2024-12-22,36,2026-07-05,Active,546,Yes,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,0,1766.2,0.0,0.755,Web,Manual Review
CLM01317,MANUAL_317_UNCLEAR_REPAIR,CUS01317,PROD01317,Printer,PrimeView,PRI-PRI-1317,SN-2026-001317,2023-03-17,2023-09-17,2023-09-11,12,2024-03-17,Active,182,No,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,2,845.72,901.84,0.983,Mobile App,Manual Review
CLM01318,MANUAL_318_INCOMPLETE_EVIDENCE,CUS01318,PROD01318,Smartphone,Aster,AST-SMA-1318,SN-2026-001318,2025-02-06,2026-08-06,2026-07-28,36,2028-02-06,Active,549,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,693.3,0.0,0.87,Web,Manual Review
CLM01319,MANUAL_319_MISSING_DOCUMENT,CUS01319,PROD01319,Television,Aster,AST-TEL-1319,SN-2026-001319,2023-12-13,2025-06-13,2025-06-02,36,2026-12-13,Active,548,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,3,No,No,N/A,Yes,Yes,No,No,No,No,Yes,1,951.0,1193.4,0.848,Service Center,Manual Review
CLM01320,MANUAL_320_CONTRADICTION,CUS01320,PROD01320,Printer,PrimeView,PRI-PRI-1320,SN-2026-001320,2024-09-02,2026-03-02,2026-02-23,36,2027-09-02,Active,549,Yes,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,No,No,No,Yes,Yes,Yes,3,778.9,879.47,0.839,Service Center,Manual Review
CLM01321,MANUAL_321_LOW_OCR_CONFIDENCE,CUS01321,PROD01321,Camera,Aster,AST-CAM-1321,SN-2026-001321,2023-05-25,2024-05-25,2024-05-20,24,2025-05-25,Active,365,No,Power Failure,Electrical Failure,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,No,1,2358.81,589.09,0.578,Service Center,Manual Review
CLM01322,MANUAL_322_SERIAL_WARNING,CUS01322,PROD01322,Printer,ZenCore,ZEN-PRI-1322,SN-2026-001322,2025-10-08,2026-04-08,2026-04-02,12,2026-10-08,Active,183,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,Yes,Yes,Unknown,Yes,No,Yes,No,No,Yes,1,2181.75,0.0,0.827,Mobile App,Manual Review
CLM01323,MANUAL_323_UNCLEAR_REPAIR,CUS01323,PROD01323,Smartphone,ZenCore,ZEN-SMA-1323,SN-2026-001323,2025-07-07,2026-01-07,2026-01-01,12,2026-07-07,Active,181,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Unknown,Yes,No,Yes,Yes,No,No,No,No,Yes,0,1190.12,0.0,0.957,Email,Manual Review
CLM01324,MANUAL_324_INCOMPLETE_EVIDENCE,CUS01324,PROD01324,Laptop,PrimeView,PRI-LAP-1324,SN-2026-001324,2025-04-27,2026-10-27,2026-10-18,36,2028-04-27,Active,548,Yes,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2793.37,0.0,0.901,Web,Manual Review
CLM01325,MANUAL_325_MISSING_DOCUMENT,CUS01325,PROD01325,Television,ZenCore,ZEN-TEL-1325,SN-2026-001325,2025-07-27,2027-01-27,2027-01-15,36,2028-07-27,Active,547,Yes,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1639.36,0.0,0.845,Email,Manual Review
